,X,Y,Type,Estimate
1109,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,LIN,0.04276692511769746
1110,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q4__HasPhoneNumber__binary__1,LIN,-0.04265688695796922
1111,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q67__Fertilizer_Chemical__binary_nominal__1,LIN,0.042373454781479324
1112,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.04232061879233553
1113,Q6__Arrondissement_3__binary_nominal__1,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.04232061879233553
1114,Q6__Arrondissement_4__binary_nominal__2,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,-0.04218032372188707
1115,Q7__name_of_village_diar__binary_nominal__4,Q7__name_of_village_golom__binary_nominal__5,LIN,-0.04214462363688901
1116,Q6__Arrondissement_3__binary_nominal__1,Q80__Plow_weather_self__binary_nominal__2,LIN,0.041890811790949646
1117,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q80__Plow_weather_self__binary_nominal__2,LIN,0.041890811790949646
1118,Q7__name_of_village_ndeuye__binary_nominal__11,Q7__name_of_village_darou_sarr__binary_nominal__3,LIN,-0.04179007570319385
1119,Q87__Household_size__continuous,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,0.041739681473813836
1120,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q85__Group_1__binary_nominal__1,LIN,0.04170845907204299
1121,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q6__Arrondissement_6__binary_nominal__3,LIN,-0.04164686646090665
1122,Q82__irrigation_surface__binary_nominal__3,Q85__Group_2__binary_nominal__2,LIN,0.041598185918128895
1123,Q88__Own_business_income_source__binary_nominal__2,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,-0.041503974914547256
1124,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,-0.0409025777805019
1125,Q7__name_of_village_ndindy__binary_nominal__13,Q69__Use_pesticide_or_herbicide__binary__1,LIN,0.04082907631280409
1126,Q88__Own_business_income_source__binary_nominal__2,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,LIN,0.04078609835876251
1127,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,LIN,-0.04050342696646471
1128,Q81__Sow_weather_self__binary_nominal__2,Q66__Seedlings_Selfprepared__binary_nominal__3,LIN,0.04022041731055961
1129,Q0__AGR_PROD__continuous,Q89__Primary_education__binary_nominal__2,LIN,-0.04019728000149189
1130,Q89__Primary_education__binary_nominal__2,Q7__name_of_village_ndindy__binary_nominal__13,LIN,0.040050689660486125
1131,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,-0.039980137275380655
1132,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q66__Seedlings_No__binary_nominal__2,LIN,-0.03996310136520411
1133,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q5__Age__continuous,LIN,-0.039949385648824415
1134,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q65__Variety_Local__binary_nominal__2,LIN,0.03989648082151721
1135,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q65__Variety_Local__binary_nominal__2,LIN,-0.03988019711101997
1136,Q87__Household_size__continuous,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,LIN,-0.03978396345870666
1137,Q4__HasPhoneNumber__binary__1,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.03968113216876759
1138,Q89__Secondary_education__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,0.039335061525239835
1139,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q85__Group_1__binary_nominal__1,LIN,0.039281965591715866
1140,Q0__Education_years__continuous,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,LIN,0.03891397458781114
1141,Q88__Own_business_income_source__binary_nominal__2,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,0.03873103795625234
1142,Q95__Dislike_not_knowing_future__ordinal,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,0.038557942443035745
1143,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,-0.038498814224738186
1144,Q0__Hope_total__continuous,Q0__Education_years__continuous,LIN,0.03839418954231598
1145,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q85__Group_3__binary_nominal__3,LIN,0.03819859932744358
1146,Q6__Arrondissement_3__binary_nominal__1,Q85__Group_3__binary_nominal__3,LIN,0.03819859932744358
1147,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q85__Group_1__binary_nominal__1,LIN,0.03819346466062798
1148,Q85__Group_6__binary_nominal__6,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,-0.03805764839520991
1149,Q4__HasPhoneNumber__binary__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,LIN,-0.037734572519412195
1150,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q88__Own_business_income_source_Transfers_from_migrants_income_source__binary_nominal__5,LIN,-0.03772737402599703
1151,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q85__Group_2__binary_nominal__2,LIN,-0.03756750903922489
1152,Q93__Trust_most_people__ordinal,Q85__Group_2__binary_nominal__2,LIN,0.037297328394278184
1153,Q7__name_of_village_notto__binary_nominal__15,Q92__Current_loan_amount_XOF__continuous,LIN,0.03709966506449223
1154,Q95__Dislike_not_knowing_future__ordinal,Q88__Own_business_income_source_Transfers_from_migrants_income_source__binary_nominal__5,LIN,0.03689297050834579
1155,Q6__Arrondissement_4__binary_nominal__2,Q7__name_of_village_ndindy__binary_nominal__13,LIN,-0.036798223923168484
1156,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q85__Group_3__binary_nominal__3,LIN,0.0363349696124063
1157,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,LIN,-0.0363127226392764
1158,Q89__Primary_education__binary_nominal__2,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,0.03617138306690894
1159,Q0__AGR_PROD__continuous,Q86__Sex_male__binary__1,LIN,0.03609641915378814
1160,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,0.03575770882255734
1161,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q88__Own_business_income_source_Transfers_from_migrants_income_source__binary_nominal__5,LIN,-0.03545310714923444
1162,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,LIN,-0.03536939798380303
1163,Q80__Plow_weather_self__binary_nominal__2,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,0.0352630752977835
1164,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q81__Sow_radio__binary_nominal__1,LIN,-0.03525551288545807
1165,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q81__Sow_radio__binary_nominal__1,LIN,-0.03486383147434101
1166,Q7__name_of_village_ndindy__binary_nominal__13,Q7__name_of_village_golom__binary_nominal__5,LIN,-0.0348445372318931
1167,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q7__name_of_village_ndindy__binary_nominal__13,LIN,-0.03480805596864011
1168,Q0__Has_Education_Yes_No__binary__1,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,0.0347338296980339
1169,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q7__name_of_village_golom__binary_nominal__5,LIN,0.03425604133289202
1170,Q88__Own_business_income_source__binary_nominal__2,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,-0.03423669651927267
1171,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,LIN,-0.034191743290694
1172,Q6__Arrondissement_4__binary_nominal__2,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,-0.03406030486654257
1173,Q89__Secondary_education__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,LIN,0.03403049858168548
1174,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q7__name_of_village_ndindy__binary_nominal__13,LIN,-0.03392688728845743
1175,Q89__Secondary_education__binary_nominal__3,Q7__name_of_village_ndindy__binary_nominal__13,LIN,0.03384600556040512
1176,Q6__Arrondissement_99__binary_nominal__4,Q0__Hope_total__continuous,LIN,-0.03384177758286432
1177,Q85__Group_1__binary_nominal__1,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,-0.033567826985576164
1178,Q89__Other_education__binary_nominal__1,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,LIN,0.033244730809476965
1179,Q1__Altitude__continuous,Q69__Use_pesticide_or_herbicide__binary__1,LIN,0.03317899193822546
1180,Q80__Plow_weather_self__binary_nominal__2,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,0.03312876362166313
1181,Q80__Plow_weather_self__binary_nominal__2,Q66__Seedlings_No__binary_nominal__2,LIN,0.03288753664117553
1182,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,-0.03282309602262384
1183,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,-0.03280337487316965
1184,Q81__Sow_weather_self__binary_nominal__2,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,0.03277618021890377
1185,Q0__Hope_total__continuous,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,LIN,-0.032634573557280805
1186,Q89__Other_education__binary_nominal__1,Q81__Sow_radio__binary_nominal__1,LIN,0.03256432368797815
1187,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q85__Group_3__binary_nominal__3,LIN,-0.032537763335972386
1188,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,LIN,-0.032536677752025754
1189,Q6__Arrondissement_3__binary_nominal__1,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.032504866348549315
1190,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.032504866348549315
1191,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q65__Variety_Local__binary_nominal__2,LIN,0.032440931073067114
1192,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q85__Group_3__binary_nominal__3,LIN,-0.032409881269097864
1193,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q7__name_of_village_golom__binary_nominal__5,LIN,-0.03218329508685449
1194,Q0__AGR_PROD__continuous,Q85__Group_2__binary_nominal__2,LIN,-0.032180628092346474
1195,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,-0.03211139469879104
1196,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.032009201258265986
1197,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,-0.03189250700008265
1198,Q82__Irrigation_drip__binary_nominal__1,Q89__Other_education__binary_nominal__1,LIN,-0.0318193214266648
1199,Q89__Secondary_education__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,LIN,0.031692096817571486
1200,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,LIN,-0.03167976057732445
1201,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.031665919959642345
1202,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q66__Seedlings_No__binary_nominal__2,LIN,-0.031531847248241034
1203,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,-0.031527366653432136
1204,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q67__Fertilizer_Chemical__binary_nominal__1,LIN,-0.031395073400528765
1205,Q6__Arrondissement_4__binary_nominal__2,Q65__Variety_Imported__binary_nominal__1,LIN,-0.03129930355470161
1206,Q0__Has_Education_Yes_No__binary__1,Q7__name_of_village_beer__binary_nominal__1,LIN,-0.03101719522081419
1207,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,-0.0309876517755336
1208,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q66__Seedlings_No__binary_nominal__2,LIN,0.030944159588196726
1209,Q5__Age__continuous,Q7__name_of_village_beer__binary_nominal__1,LIN,0.030934448882447754
1210,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,-0.030690016695887525
1211,Q84__Years_using_drip_irrigation__continuous,Q95__Dislike_not_knowing_future__ordinal,LIN,-0.030362970549517344
1212,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q65__Variety_Local__binary_nominal__2,LIN,-0.030317037078644984
1213,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,0.030200094944312486
1214,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,LIN,-0.030074974480045657
1215,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,LIN,-0.03007375580281799
1216,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,LIN,0.030029990086902634
1217,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,-0.03001967127132588
1218,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,-0.029783307245396285
1219,Q84__Years_using_drip_irrigation__continuous,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,0.029762172291730053
1220,Q0__Hope_total__continuous,Q74__Practice_crop_rotation__binary_nominal__1,LIN,0.029679891793791695
1221,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q7__name_of_village_notto__binary_nominal__15,LIN,0.029635783954637986
1222,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q7__name_of_village_ndindy__binary_nominal__13,LIN,-0.02919101592025284
1223,Q4__HasPhoneNumber__binary__1,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,0.02917049967071532
1224,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,LIN,-0.02910317240898239
1225,Q6__Arrondissement_99__binary_nominal__4,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,LIN,-0.029060762328339807
1226,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,-0.028855887740059045
1227,Q0__AGR_PROD__continuous,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,LIN,-0.028751673379274128
1228,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q76__Received_agri_info_last_12m__binary__1,LIN,-0.02873310047797575
1229,Q93__Trust_most_people__ordinal,Q67__Fertilizer_Manure__binary_nominal__2,LIN,-0.028667297279567325
1230,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q6__Arrondissement_3__binary_nominal__1,LIN,-0.028503206774891505
1231,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,0.028414978593525417
1232,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,-0.02834947863761946
1233,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q6__Arrondissement_3__binary_nominal__1,LIN,-0.02830499412564313
1234,Q84__Years_using_drip_irrigation__continuous,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,LIN,-0.02824562707495245
1235,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q67__Fertilizer_Chemical__binary_nominal__1,LIN,-0.02802761747297503
1236,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q7__name_of_village_darou_sarr__binary_nominal__3,LIN,-0.028026494418780065
1237,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,Q7__name_of_village_ndindy__binary_nominal__13,LIN,-0.027783287078323702
1238,Q0__AGR_PROD__continuous,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,0.027591536212109448
1239,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,-0.0275641874907599
1240,Q81__Sow_radio__binary_nominal__1,Q7__name_of_village_ndindy__binary_nominal__13,LIN,-0.027530227873345085
1241,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q7__name_of_village_darou_sarr__binary_nominal__3,LIN,-0.027368915317571296
1242,Q80__Plow_weather_self__binary_nominal__2,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.027327899555817443
1243,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,-0.02724272099798546
1244,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q7__name_of_village_thionakh__binary_nominal__17,LIN,-0.027129719518027264
